# newdoc
# newpar
# sent_id = 1
629	жили	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	620	ccomp	_	_
630	в	в	ADP	_	_	631	case	_	_
631	вони	вонь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	629	obl	_	_
632	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	629	nsubj	_	_
633	в	в	ADP	_	_	634	case	_	_
634	офис	офис	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	629	obl	_	_
635	еще	еще	ADV	_	Degree=Pos	636	advmod	_	_
636	приходил	приходить	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	629	conj	_	_
637	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	638	obj	_	_
638	думали	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	636	xcomp	_	_
639	/	/	PUNCT	_	_	642	punct	_	_
640	где	где	ADV	_	Degree=Pos	642	advmod	_	_
641	чё-то	чё-то	ADV	_	Degree=Pos	642	advmod	_	_
642	горит	гореть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	638	ccomp	_	_
643	что	что	PRON	_	Case=Acc	642	obj	_	_
644	ли	ли	PART	_	_	643	advmod	_	_
645	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	650	mark	_	_
646	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	645	fixed	_	_
647	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	650	nsubj	_	_
648	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	650	obj	_	_
649	не	не	PART	_	_	650	advmod	_	_
650	придумал	придумать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	642	parataxis	_	_
651	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	654	obj	_	_
652	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	651	nmod	_	_
653	не	не	PART	_	_	654	advmod	_	_
654	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	650	advcl	_	_
655	не	не	PART	_	_	656	advmod	_	_
656	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	654	xcomp	_	_
657	/	/	PUNCT	_	_	672	punct	_	_
658	хм	х	ADJ	_	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing	660	amod	_	_
659	хороший	хороший	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	660	amod	_	_
660	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	672	obj	_	_
661	но	но	CCONJ	_	_	672	cc	_	_
662	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	672	parataxis	_	_
663	нет	нет	PART	_	_	672	advmod	_	_
664	не	не	PART	_	_	665	advmod	_	_
665	не	не	PART	_	_	666	advmod	_	_
666	не	не	PART	_	_	669	advmod	_	_
667	когда	когда	SCONJ	_	_	669	mark	_	_
668	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	669	nsubj	_	_
669	смеется	сметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	672	advcl	_	_
670	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	669	nsubj	_	_
671	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	669	obj	_	_
672	бьет	бить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	656	ccomp	_	_
673	и	и	CCONJ	_	_	674	cc	_	_
674	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	672	conj	_	_
675	ну	ну	PART	_	_	676	discourse	_	_
676	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	674	nsubj	_	_
677	мудак	мудак	ADV	_	Degree=Pos	678	advmod	_	_
678	конечно	конечно	ADV	_	Degree=Pos	674	advmod	_	_
679	/	/	PUNCT	_	_	681	punct	_	_
680	но	но	CCONJ	_	_	681	cc	_	_
681	смеется	смеяться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	674	conj	_	_
682	прекрасно	прекрасно	ADV	_	Degree=Pos	681	advmod	_	_
683	представляешь	представлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	681	xcomp	_	_
684	?	?	PUNCT	_	_	681	punct	_	_
685	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	681	nsubj	_	_
686	в	в	ADP	_	_	687	case	_	_
687	шоке	шок	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	681	obl	_	_
688	сам	сам	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	681	obl	_	_
689	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	681	nsubj	_	_
690	когда	когда	SCONJ	_	_	740	mark	_	_
691	первый	первый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	692	amod	_	_
692	раз	раза	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	694	obl	_	_
693	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	692	nmod	_	_
694	начал	начать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	740	advcl	_	_
695	собственно	собственно	ADV	_	Degree=Pos	696	advmod	_	_
696	говоря	говорить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	740	advcl	_	_
697	заниматься	заниматься	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	740	xcomp	_	_
698	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	700	obl	_	_
699	что	что	PRON	_	Case=Acc	698	fixed	_	_
700	говорить	говорить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	740	xcomp	_	_
701	о	о	ADP	_	_	702	case	_	_
702	жене	жена	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	740	obl	_	_
703	/	/	PUNCT	_	_	740	punct	_	_
704	в	в	ADP	_	_	740	mark	_	_
705	самых	самый	ADJ	_	Case=Loc|Degree=Pos|Number=Plur	706	amod	_	_
706	/	/	PUNCT	_	_	740	punct	_	_
707	аа	ао	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	740	nsubj	_	_
708	хороших	хороший	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	709	amod	_	_
709	тонах	тон	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	740	obl	_	_
710	мм	миллиметр	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	740	obl	_	_
711	/	/	PUNCT	_	_	714	punct	_	_
712	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	714	nsubj	_	_
713	больше	больше	ADV	_	Degree=Cmp	714	advmod	_	_
714	переживал	переживать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	740	parataxis	_	_
715	за	за	ADP	_	_	716	case	_	_
716	э	эра	NOUN	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	714	obl	_	_
717	реакцию	реакция	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	714	obj	_	_
718	родителей	родитель	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	717	nmod	_	_
719	но	но	CCONJ	_	_	720	cc	_	_
720	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	740	advcl	_	_
721	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	720	nsubj	_	_
722	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	723	iobj	_	_
723	звонят	звонить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	740	xcomp	_	_
724	молодец	молодец	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	740	nsubj	_	_
725	те	тот	DET	_	Case=Nom|Number=Plur	724	det	_	_
726	в	в	ADP	_	_	727	case	_	_
727	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	740	obl	_	_
728	на	на	ADP	_	_	729	case	_	_
729	телевизоре	телевизор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	727	nmod	_	_
730	#нрзб#	#нрзб#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	729	nmod	_	_
731	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	730	nmod	_	_
732	большое	большой	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	731	amod	_	_
733	/	/	PUNCT	_	_	727	punct	_	_
734	ну	ну	PART	_	_	736	parataxis	_	_
735	вот	вот	PART	_	_	736	advmod	_	_
736	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	740	obj	_	_
737	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	736	fixed	_	_
738	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	740	nsubj	_	_
739	тоже	тоже	PART	_	_	738	advmod	_	_
740	понимают	понимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	681	advcl	_	_
741	что	что	SCONJ	_	_	743	mark	_	_
742	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	743	nsubj	_	_
743	так	так	ADV	_	Degree=Pos	740	advcl	_	_
744	или	или	CCONJ	_	_	745	cc	_	_
745	иначе	иначе	ADV	_	Degree=Pos	743	conj	_	_
746	шутки	шутка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	745	nsubj	_	_
747	/	/	PUNCT	_	_	756	punct	_	_
748	в	в	ADP	_	_	756	discourse	_	_
749	первую	первый	ADJ	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	748	fixed	_	_
750	очередь	очередь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	748	fixed	_	_
751	/	/	PUNCT	_	_	756	punct	_	_
752	а	а	CCONJ	_	_	756	cc	_	_
753	не	не	PART	_	_	754	advmod	_	_
754	мое	мой	DET	_	Case=Nom|Gender=Neut|Number=Sing	756	det	_	_
755	искреннее	искренний	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	756	amod	_	_
756	отношение	отношение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	746	nmod	_	_
757	к	к	ADP	_	_	758	case	_	_
758	ней	она	PRON	_	Case=Dat|Gender=Fem|Number=Sing|Person=3	756	nmod	_	_
759	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	770	nsubj	_	_
760	очень	очень	ADV	_	Degree=Pos	761	obl	_	_
761	милая	милый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	770	obl	_	_
762	у	у	ADP	_	_	763	case	_	_
763	нее	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	761	nmod	_	_
764	очень	очень	ADV	_	Degree=Pos	765	obl	_	_
765	добрые	добрый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	766	amod	_	_
766	глаза	глаз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	770	obj	_	_
767	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	770	nsubj	_	_
768	очень	очень	ADV	_	Degree=Pos	769	advmod	_	_
769	классно	классно	ADV	_	Degree=Pos	770	advmod	_	_
770	улыбается	улыбаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	756	appos	_	_
771	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	774	nsubj	_	_
772	очень	очень	ADV	_	Degree=Pos	773	obl	_	_
773	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	774	nsubj	_	_
774	люблю	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	770	conj	_	_
775	когда	когда	SCONJ	_	_	778	mark	_	_
776	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	778	nsubj	_	_
777	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	778	obj	_	_
778	обнимает	обнимать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	792	advcl	_	_
779	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	792	mark	_	_
780	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	779	fixed	_	_
781	масса	масса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	792	obj	_	_
782	масса	масса	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	792	nsubj	_	_
783	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	784	nsubj	_	_
784	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	792	parataxis	_	_
785	/	/	PUNCT	_	_	784	punct	_	_
786	много	много	ADV	_	Degree=Pos	792	advmod	_	_
787	чего	что	PRON	_	Case=Gen	788	obl	_	_
788	говорить	говорить	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	792	xcomp	_	_
789	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	792	nsubj	_	_
790	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	792	obj	_	_
791	искренне	искренне	ADV	_	Degree=Pos	792	advmod	_	_
792	любит	любить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	774	ccomp	_	_
793	/	/	PUNCT	_	_	798	punct	_	_
794	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	798	nsubj	_	_
795	отличный	отличный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	798	amod	_	_
796	/	/	PUNCT	_	_	797	punct	_	_
797	прекрасный	прекрасный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	798	amod	_	_
798	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	792	nsubj	_	_
799	и	и	CCONJ	_	_	803	cc	_	_
800	хорошая	хороший	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	801	amod	_	_
801	мама	мама	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	798	conj	_	_
802	но	но	CCONJ	_	_	803	cc	_	_
803	тупая	тупой	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	792	conj	_	_
804	наверное	наверное	ADV	_	Degree=Pos	805	obl	_	_
805	#смеется#	#смеется#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	803	obl	_	_
806	да	да	PART	_	_	812	cc	_	_
807	не	не	PART	_	_	808	advmod	_	_
808	не	не	PART	_	_	809	advmod	_	_
809	не	не	PART	_	_	812	advmod	_	_
810	/	/	PUNCT	_	_	812	punct	_	_
811	прекрасный	прекрасный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	812	amod	_	_
812	человек	человек	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	805	conj	_	_
813	на	на	ADP	_	_	815	case	_	_
814	самом	самый	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	815	amod	_	_
815	деле	дело	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	812	nmod	_	_

